# omega0=1, alpha=0.2
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=200, h=0.00911928
#   t          x(t)                 v(t)       
1.295120431532645e+02 2.049602424029918e-01 -2.211175611523813e-01
1.296032359733978e+02 1.843939561869793e-01 -2.297840052048701e-01
1.296944287935311e+02 1.630787447627611e-01 -2.375358589794087e-01
1.297856216136644e+02 1.410998099909686e-01 -2.443343759638841e-01
1.298768144337977e+02 1.185456938777174e-01 -2.501451204650039e-01
1.299680072539310e+02 9.550786625148520e-02 -2.549383819665570e-01
1.300592000740643e+02 7.208027672299307e-02 -2.586895421140038e-01
1.301503928941976e+02 4.835887577194930e-02 -2.613793830716654e-01
1.302415857143309e+02 2.444111075997704e-02 -2.629943276290322e-01
1.303327785344642e+02 4.254034556551043e-04 -2.635266034935713e-01
1.304239713545975e+02 -2.358938376024908e-02 -2.629743266147419e-01
1.305151641747308e+02 -4.750448549050906e-02 -2.613415010320737e-01
1.306063569948641e+02 -7.122176709643364e-02 -2.586379355080602e-01
1.306975498149974e+02 -9.464424718055621e-02 -2.548790799652432e-01
1.307887426351307e+02 -1.176766017018049e-01 -2.500857873673766e-01
1.308799354552640e+02 -1.402256432723441e-01 -2.442840090465492e-01
1.309711282753973e+02 -1.622007700092417e-01 -2.375044334770481e-01
1.310623210955306e+02 -1.835143793005775e-01 -2.297820800500054e-01
1.311535139156639e+02 -2.040822429511515e-01 -2.211558604541664e-01
1.312447067357972e+02 -2.238238413503051e-01 -2.116681207895328e-01
1.313358995559305e+02 -2.426626555050220e-01 -2.013641775325656e-01
1.314270923760638e+02 -2.605264169581748e-01 -1.902918599607867e-01
1.315182851961971e+02 -2.773473167207699e-01 -1.785010706801929e-01
1.316094780163304e+02 -2.930621753498779e-01 -1.660433745477458e-01
1.317006708364637e+02 -3.076125771688993e-01 -1.529716246221908e-01
1.317918636565970e+02 -3.209449723296664e-01 -1.393396318948137e-01
1.318830564767303e+02 -3.330107509402851e-01 -1.252018835337536e-01
1.319742492968636e+02 -3.437662938199418e-01 -1.106133123038979e-01
1.320654421169969e+02 -3.531730045907728e-01 -9.562911777486552e-02
1.321566349371302e+02 -3.611973277824279e-01 -8.030463796830696e-02
1.322478277572635e+02 -3.678107574178054e-01 -6.469526827800264e-02
1.323390205773968e+02 -3.729898401837772e-01 -4.885642286623246e-02
1.324302133975301e+02 -3.767161767873010e-01 -3.284353233116851e-02
1.325214062176634e+02 -3.789764244764603e-01 -1.671207027674253e-02
1.326125990377967e+02 -3.797623029908663e-01 -5.176005147215161e-04
1.327037918579300e+02 -3.790706054208425e-01 1.568416400155446e-02
1.327949846780633e+02 -3.769032146249037e-01 3.183729976608749e-02
1.328861774981966e+02 -3.732671250055493e-01 4.788561816181515e-02
1.329773703183299e+02 -3.681744685996403e-01 6.377262688368582e-02
1.330685631384632e+02 -3.616425436267342e-01 7.944151599732578e-02
1.331597559585965e+02 -3.536938428813964e-01 9.483517654520343e-02
1.332509487787298e+02 -3.443560786777004e-01 1.098962586116266e-01
1.333421415988632e+02 -3.336622004788600e-01 1.245672745124039e-01
1.334333344189965e+02 -3.216504008937113e-01 1.387907513036577e-01
1.335245272391298e+02 -3.083641054140487e-01 1.525094351333815e-01
1.336157200592631e+02 -2.938519411192799e-01 1.656665481237625e-01
1.337069128793964e+02 -2.781676796005814e-01 1.782060965166075e-01
1.337981056995297e+02 -2.613701495642192e-01 1.900732267931792e-01
1.338892985196630e+02 -2.435231149660558e-01 2.012146244580607e-01
1.339804913397963e+02 -2.246951151032421e-01 2.115789482276954e-01
1.340716841599296e+02 -2.049592638344838e-01 2.211172905677386e-01
1.341628769800629e+02 -1.843930059993936e-01 2.297836539619983e-01
1.342540698001962e+02 -1.630778301351203e-01 2.375354310508258e-01
1.343452626203295e+02 -1.410989377123476e-01 2.443338759230687e-01
1.344364554404628e+02 -1.185448702942344e-01 2.501445534458526e-01
1.345276482605961e+02 -9.550709721731285e-02 2.549377536158078e-01
1.346188410807294e+02 -7.207956755601473e-02 2.586888585370039e-01
1.347100339008627e+02 -4.835823121464346e-02 2.613786507720756e-01
1.348012267209960e+02 -2.444053494604668e-02 2.629935534432671e-01
1.348924195411293e+02 -4.248998828390842e-04 2.635257945209569e-01
1.349836123612626e+02 2.358981225084300e-02 2.629734901445281e-01
1.350748051813959e+02 4.750483672831885e-02 2.613406444685490e-01
1.351659980015292e+02 7.122203958849214e-02 2.586370662950873e-01
1.352571908216625e+02 9.464444011168276e-02 2.548782055115498e-01
1.353483836417958e+02 1.176767149280684e-01 2.500849149739087e-01
1.354395764619291e+02 1.402256773080421e-01 2.442831458371112e-01
1.355307692820624e+02 1.622007260077468e-01 2.375035863333362e-01
1.356219621021957e+02 1.835142590294964e-01 2.297812555519812e-01
1.357131549223290e+02 2.040820487623200e-01 2.211550648265340e-01
1.358043477424623e+02 2.238235761452020e-01 2.116673598548795e-01
1.358955405625956e+02 2.426623226962279e-01 2.013634566715186e-01
1.359867333827289e+02 2.605260204275241e-01 1.902911840793271e-01
1.360779262028622e+02 2.773468607748464e-01 1.785004441840768e-01
1.361691190229955e+02 2.930616646734945e-01 1.660428013238028e-01
1.362603118431288e+02 3.076120167771714e-01 1.529711080261184e-01
1.363515046632621e+02 3.209443675192495e-01 1.393391747449660e-01
1.364426974833954e+02 3.330101072402981e-01 1.252014881103307e-01
1.365338903035287e+02 3.437656169430364e-01 1.106129803528850e-01
1.366250831236620e+02 3.531723003847546e-01 9.562885051604747e-02
1.367162759437953e+02 3.611966021827677e-01 8.030443610668467e-02
1.368074687639286e+02 3.678100164013224e-01 6.469513201797213e-02
1.368986615840619e+02 3.729890897237187e-01 4.885635192793818e-02
1.369898544041952e+02 3.767154228099928e-01 3.284352596851588e-02
1.370810472243285e+02 3.789756728196579e-01 1.671212729663922e-02
1.371722400444618e+02 3.797615593639045e-01 5.177192972109404e-04
1.372634328645951e+02 3.790698753666524e-01 -1.568398548250544e-02
1.373546256847284e+02 3.769025034839484e-01 -3.183706392128709e-02
1.374458185048617e+02 3.732664378817244e-01 -4.788532776507833e-02
1.375370113249950e+02 3.681738103281818e-01 -6.377228504956091e-02
1.376282041451283e+02 3.616419187441846e-01 -7.944112615820421e-02
1.377193969652616e+02 3.536932555976924e-01 -9.483474242764162e-02
1.378105897853949e+02 3.443555328504639e-01 -1.098957842116672e-01
1.379017826055282e+02 3.336616995899943e-01 -1.245667640696601e-01
1.379929754256615e+02 3.216499480284263e-01 -1.387902092739224e-01
1.380841682457948e+02 3.083637032424594e-01 -1.525088661595386e-01
1.381753610659281e+02 2.938515918807420e-01 -1.656659570048197e-01
1.382665538860614e+02 2.781673850909416e-01 -1.782054881747255e-01
1.383577467061947e+02 2.613699111261663e-01 -1.900726062386492e-01
1.384489395263280e+02 2.435229334827575e-01 -2.012139967522734e-01
1.385401323464613e+02 2.246949909954448e-01 -2.115783184442482e-01
1.386313251665946e+02 2.049591970612353e-01 -2.211166637519339e-01
1.387225179867279e+02 1.843929960625189e-01 -2.297830350891011e-01
1.388137108068612e+02 1.630778760875432e-01 -2.375348249835504e-01
1.389049036269945e+02 1.410990381703029e-01 -2.443332873688649e-01
1.389960964471278e+02 1.185450234533601e-01 -2.501439869146405e-01
1.390872892672611e+02 9.550730087254933e-02 -2.549372133788698e-01
1.391784820873944e+02 7.207981912517214e-02 -2.586883485877765e-01
1.392696749075277e+02 4.835852776542883e-02 -2.613781747895909e-01
1.393608677276610e+02 2.444087322627693e-02 -2.629931147589654e-01
1.394520605477943e+02 4.252763535009304e-04 -2.635253960895403e-01
1.395432533679276e+02 -2.358940138008198e-02 -2.629731345194388e-01
1.396344461880609e+02 -4.750439546159241e-02 -2.613403337825483e-01
1.397256390081942e+02 -7.122157210469281e-02 -2.586368022462824e-01
1.398168318283275e+02 -9.464395072440160e-02 -2.548779893550721e-01
1.399080246484608e+02 -1.176762080450364e-01 -2.500847475192982e-01
1.399992174685941e+02 -1.402251573905902e-01 -2.442830274513103e-01
1.400904102887274e+02 -1.622001975307858e-01 -2.375035169490553e-01
1.401816031088607e+02 -1.835137264424913e-01 -2.297812346810670e-01
1.402727959289940e+02 -2.040815164516938e-01 -2.211550915778632e-01
1.403639887491273e+02 -2.238230483985565e-01 -2.116674329562117e-01
1.404551815692606e+02 -2.426618036687140e-01 -2.013635744946802e-01
1.405463743893939e+02 -2.605255141106355e-01 -1.902913446680653e-01
1.406375672095272e+02 -2.773463709678498e-01 -1.785006452839115e-01
1.407287600296605e+02 -2.930611949576477e-01 -1.660430404132218e-01
1.408199528497939e+02 -3.076115704928242e-01 -1.529713823484997e-01
1.409111456699272e+02 -3.209439477458677e-01 -1.393394813406668e-01
1.410023384900605e+02 -3.330097167794009e-01 -1.252018238484535e-01
1.410935313101938e+02 -3.437652583040025e-01 -1.106133419623124e-01
1.411847241303271e+02 -3.531719757734103e-01 -9.562923461542298e-02
1.412759169504604e+02 -3.611963134926529e-01 -8.030483923310408e-02
1.413671097705937e+02 -3.678097652075077e-01 -6.469555065423498e-02
1.414583025907270e+02 -3.729888772790397e-01 -4.885678252828828e-02
1.415494954108603e+02 -3.767152500435616e-01 -3.284396498287023e-02
1.416406882309936e+02 -3.789755403375181e-01 -1.671257119336429e-02
1.417318810511269e+02 -3.797614674517004e-01 -5.181645845540146e-04
1.418230738712602e+02 -3.790698239941965e-01 1.568354223618850e-02
1.419142666913935e+02 -3.769024923115856e-01 3.183662606834468e-02
1.420054595115268e+02 -3.732664662684037e-01 4.788489856024650e-02
1.420966523316601e+02 -3.681738773411660e-01 6.377186763235304e-02
1.421878451517934e+02 -3.616420231703388e-01 7.944072353586115e-02
1.422790379719267e+02 -3.536933959563065e-01 9.483435745852564e-02
1.423702307920600e+02 -3.443557074075725e-01 1.098954195890225e-01
1.424614236121933e+02 -3.336619063741617e-01 1.245664223057096e-01
1.425526164323266e+02 -3.216501848479664e-01 1.387898926843218e-01
1.426438092524599e+02 -3.083639677040532e-01 1.525085768482672e-01
1.427350020725932e+02 -2.938518814094099e-01 1.656656968496402e-01
1.428261948927265e+02 -2.781676969513074e-01 1.782052588134007e-01
1.429173877128598e+02 -2.613702424449350e-01 1.900724090561527e-01
1.430085805329931e+02 -2.435232812723037e-01 2.012138328692698e-01
1.430997733531264e+02 -2.246953521783829e-01 2.115781887071490e-01
1.431909661732597e+02 -2.049595684958117e-01 2.211165687248521e-01
1.432821589933930e+02 -1.843933745686394e-01 2.297829750480271e-01
1.433733518135263e+02 -1.630782584732177e-01 2.375347999130598e-01
1.434645446336596e+02 -1.410994212582653e-01 2.443332969616325e-01
1.435557374537929e+02 -1.185454041075949e-01 2.501440305739909e-01
1.436469302739262e+02 -9.550767602444056e-02 2.549372902245297e-01
1.437381230940595e+02 -7.208018579897850e-02 2.586884574649190e-01
1.438293159141928e+02 -4.835888310278307e-02 2.613783142811761e-01
1.439205087343261e+02 -2.444121450941259e-02 2.629932832012923e-01
1.440117015544594e+02 -4.256010269207029e-04 2.635255915908322e-01
1.441028943745927e+02 2.358909568976110e-02 2.629733549811958e-01
1.441940871947260e+02 4.750411092785455e-02 2.613405769233200e-01
1.442852800148593e+02 7.122131068560116e-02 2.586370656274434e-01
1.443764728349926e+02 9.464371414950069e-02 2.548782704081320e-01
1.444676656551259e+02 1.176759978047955e-01 2.500850435742367e-01
1.445588584752592e+02 1.402249747284577e-01 2.442833357654159e-01
1.446500512953925e+02 1.622000434378763e-01 2.375038347357443e-01
1.447412441155258e+02 1.835136016548809e-01 2.297815591381837e-01
1.448324369356591e+02 2.040814214502551e-01 2.211554199149986e-01
1.449236297557924e+02 2.238229834112236e-01 2.116677624206317e-01
1.450148225759257e+02 2.426617686750361e-01 2.013639023955186e-01
1.451060153960590e+02 2.605255088484459e-01 1.902916683985086e-01
1.451972082161923e+02 2.773463949418596e-01 1.785009623411777e-01
1.452884010363256e+02 2.930612474497556e-01 1.660433484162137e-01
1.453795938564589e+02 3.076116505739276e-01 1.529716790530840e-01
1.454707866765922e+02 3.209440542889602e-01 1.393397646525990e-01
1.455619794967255e+02 3.330098484737438e-01 1.252020918340293e-01
1.456531723168588e+02 3.437654136701678e-01 1.106135928568720e-01
1.457443651369921e+02 3.531721531790085e-01 9.562946682987605e-02
1.458355579571254e+02 3.611965111685729e-01 8.030505135866869e-02
1.459267507772587e+02 3.678099812645145e-01 6.469574146559894e-02
1.460179435973920e+02 3.729891097245970e-01 4.885695098540556e-02
1.461091364175253e+02 3.767154967987641e-01 3.284411023159953e-02
1.462003292376586e+02 3.789757992540363e-01 1.671269256514201e-02
1.462915220577919e+02 3.797617363286583e-01 5.182615952713434e-04
1.463827148779252e+02 3.790701005949162e-01 -1.568346988796236e-02
1.464739076980585e+02 3.769027743801436e-01 -3.183657850368395e-02
1.465651005181918e+02 3.732667515459548e-01 -4.788487572266080e-02
1.466562933383251e+02 3.681741635819921e-01 -6.377186929101185e-02
1.467474861584584e+02 3.616423081575837e-01 -7.944074928924821e-02
1.468386789785917e+02 3.536936775173579e-01 -9.483440673855420e-02
1.469298717987250e+02 3.443559834290441e-01 -1.098954916656716e-01
1.470210646188583e+02 3.336621748164271e-01 -1.245665162922666e-01
1.471122574389916e+02 3.216504437591824e-01 -1.387900075433340e-01
1.472034502591249e+02 3.083642152336041e-01 -1.525087113983170e-01
1.472946430792582e+02 2.938521158206918e-01 -1.656658497730601e-01
1.473858358993915e+02 2.781679166337616e-01 -1.782054286650397e-01
1.474770287195248e+02 2.613704459252311e-01 -1.900725942732892e-01
1.475682215396581e+02 2.435234672245629e-01 -2.012140317827446e-01
1.476594143597914e+02 2.246955194333286e-01 -2.115783995537583e-01
1.477506071799247e+02 2.049597160487329e-01 -2.211167896610039e-01
1.478418000000580e+02 1.843935015860519e-01 -2.297832041646186e-01
1.479329928201913e+02 1.630783642981167e-01 -2.375350352514864e-01
1.480241856403246e+02 1.410995054138711e-01 -2.443335365307903e-01
1.481153784604579e+02 1.185454662995097e-01 -2.501442723680858e-01
1.482065712805912e+02 9.550771614115355e-02 -2.549375322414624e-01
1.482977641007245e+02 7.208020391067767e-02 -2.586886977249756e-01
1.483889569208579e+02 4.835887945846019e-02 -2.613785508457277e-01
1.484801497409912e+02 2.444118953227446e-02 -2.629935141911821e-01
1.485713425611245e+02 4.255553081504038e-04 -2.635258152041262e-01
1.486625353812578e+02 -2.358916139882058e-02 -2.629735695099744e-01
1.487537282013911e+02 -4.750419572499245e-02 -2.613407807692070e-01
1.488449210215244e+02 -7.122141352837920e-02 -2.586372573155984e-01
1.489361138416577e+02 -9.464383386709006e-02 -2.548784485994695e-01
1.490273066617910e+02 -1.176761331108400e-01 -2.500852070756867e-01
1.491184994819243e+02 -1.402251242347780e-01 -2.442834835380951e-01
1.492096923020576e+02 -1.622002056688214e-01 -2.375039659009620e-01
1.493008851221909e+02 -1.835137750621275e-01 -2.297816729812694e-01
1.493920779423242e+02 -2.040816044278577e-01 -2.211555158869928e-01
1.494832707624575e+02 -2.238231743107257e-01 -2.116678401379339e-01
1.495744635825908e+02 -2.426619658204600e-01 -2.013639616376332e-01
1.496656564027241e+02 -2.605257105509989e-01 -1.902917091040652e-01
1.497568492228574e+02 -2.773465995142038e-01 -1.785009846024322e-01
1.498480420429907e+02 -2.930614532197173e-01 -1.660433524722531e-01
1.499392348631240e+02 -3.076118558975361e-01 -1.529716652819677e-01
1.500304276832573e+02 -3.209442575627300e-01 -1.393397335626687e-01
1.501216205033906e+02 -3.330100481461354e-01 -1.252020440546084e-01
1.502128133235239e+02 -3.437656082521801e-01 -1.106135291285616e-01
1.503040061436572e+02 -3.531723412538749e-01 -9.562938799463123e-02
1.503951989637905e+02 -3.611966914005492e-01 -8.030495834981204e-02
1.504863917839238e+02 -3.678101524067573e-01 -6.469563529789968e-02
1.505775846040571e+02 -3.729892706261447e-01 -4.885683274532236e-02
1.506687774241904e+02 -3.767156464106382e-01 -3.284398106775407e-02
1.507599702443237e+02 -3.789759366344859e-01 -1.671255367906230e-02
1.508511630644570e+02 -3.797618606475736e-01 -5.181142324167589e-04
1.509423558845903e+02 -3.790702111374356e-01 1.568362444690502e-02
1.510335487047236e+02 -3.769028705494789e-01 3.183673895126347e-02
1.511247415248569e+02 -3.732668328654537e-01 4.788504073292765e-02
1.512159343449902e+02 -3.681742296964535e-01 6.377203752764116e-02
1.513071271651235e+02 -3.616423588338374e-01 7.944091941357728e-02
1.513983199852568e+02 -3.536937126441123e-01 9.483457741759158e-02
1.514895128053901e+02 -3.443560030160037e-01 1.098956615801282e-01
1.515807056255234e+02 -3.336621789926738e-01 1.245666841446489e-01
1.516718984456567e+02 -3.216504327708158e-01 1.387901720661237e-01
1.517630912657900e+02 -3.083641894406318e-01 1.525088713622436e-01
1.518542840859233e+02 -2.938520756931610e-01 1.656660039954500e-01
1.519454769060566e+02 -2.781678627471275e-01 1.782055760182026e-01
1.520366697261899e+02 -2.613703789549612e-01 1.900727336928788e-01
1.521278625463232e+02 -2.435233879399831e-01 2.012141622760048e-01
1.522190553664565e+02 -2.246954286907270e-01 2.115785202075466e-01
1.523102481865898e+02 -2.049596147837461e-01 2.211168996494622e-01
1.524014410067231e+02 -1.843933908053743e-01 2.297833027563488e-01
1.524926338268564e+02 -1.630782450705830e-01 2.375351218160765e-01
1.525838266469897e+02 -1.410993788609795e-01 2.443336105445361e-01
1.526750194671230e+02 -1.185453335854661e-01 2.501443334187545e-01
1.527662122872563e+02 -9.550757846253015e-02 2.549375800319573e-01
1.528574051073896e+02 -7.208006248579217e-02 2.586887320757782e-01
1.529485979275229e+02 -4.835873551659221e-02 2.613785716960170e-01
1.530397907476562e+02 -2.444104430284281e-02 2.629935215985635e-01
1.531309835677895e+02 -4.254100099798947e-04 2.635258093429344e-01
1.532221763879228e+02 2.358930556801238e-02 2.629735506681526e-01
1.533133692080561e+02 4.750433759876048e-02 2.613407493438041e-01
1.534045620281894e+02 7.122155198124525e-02 2.586372138069611e-01
1.534957548483227e+02 9.464396782365217e-02 2.548783936042424e-01
1.535869476684560e+02 1.176762615541946e-01 2.500851412787639e-01
1.536781404885893e+02 1.402252462141662e-01 2.442834077036896e-01
1.537693333087226e+02 1.622003203064284e-01 2.375038808629803e-01
1.538605261288559e+02 1.835138815589790e-01 2.297815796331857e-01
1.539517189489892e+02 2.040817020687787e-01 2.211554151714235e-01
1.540429117691225e+02 2.238232624683412e-01 2.116677330361066e-01
1.541341045892558e+02 2.426620439582391e-01 2.013638491589341e-01
1.542252974093891e+02 2.605257782253537e-01 1.902915922758334e-01
1.543164902295224e+02 2.773466563756766e-01 1.785008644601453e-01
1.544076830496557e+02 2.930614990132937e-01 1.660432300502267e-01
1.544988758697890e+02 3.076118904621384e-01 1.529715416046630e-01
1.545900686899223e+02 3.209442808299474e-01 1.393396096366746e-01
1.546812615100556e+02 3.330100601382552e-01 1.252019208613400e-01
1.547724543301889e+02 3.437656090795877e-01 1.106134076176893e-01
1.548636471503222e+02 3.531723311118867e-01 9.562926907823387e-02
1.549548399704555e+02 3.611966705657439e-01 8.030484289722686e-02
1.550460327905888e+02 3.678101212328693e-01 6.469552413122795e-02
1.551372256107221e+02 3.729892295395740e-01 4.885672663553613e-02
1.552284184308554e+02 3.767155959056313e-01 3.284388073134335e-02
1.553196112509887e+02 3.789758772680332e-01 1.671245977515767e-02
1.554108040711220e+02 3.797617930340626e-01 5.180273603234238e-04
1.555019968912553e+02 3.790701359430969e-01 -1.568370374982252e-02
1.555931897113886e+02 3.769027884866525e-01 -3.183681021139931e-02
1.556843825315219e+02 3.732667446867016e-01 -4.788510354199983e-02
1.557755753516552e+02 3.681741361885395e-01 -6.377209154403628e-02
1.558667681717886e+02 3.616422608115942e-01 -7.944096436349489e-02
1.559579609919219e+02 3.536936109442122e-01 -9.483461309599392e-02
1.560491538120552e+02 3.443558984906523e-01 -1.098956878514882e-01
1.561403466321885e+02 3.336620725032457e-01 -1.245667009434741e-01
1.562315394523218e+02 3.216503251814534e-01 -1.387901793972245e-01
1.563227322724551e+02 3.083640816118335e-01 -1.525088693006998e-01
1.564139250925884e+02 2.938519684753873e-01 -1.656659926862250e-01
1.565051179127217e+02 2.781677569744616e-01 -1.782055556753476e-01
1.565963107328550e+02 2.613702754388621e-01 -1.900727045982675e-01
1.566875035529883e+02 2.435232874631787e-01 -2.012141247775414e-01
1.567786963731216e+02 2.246953320012957e-01 -2.115784747167944e-01
1.568698891932549e+02 2.049595225894434e-01 -2.211168466386509e-01
1.569610820133882e+02 1.843933037682614e-01 -2.297832427547293e-01
1.570522748335215e+02 1.630781638020187e-01 -2.375350554056109e-01
1.571434676536548e+02 1.410993039170348e-01 -2.443335383549264e-01
1.572346604737881e+02 1.185452654628215e-01 -2.501442561218363e-01
1.573258532939214e+02 9.550751759491186e-02 -2.549374983355051e-01
1.574170461140547e+02 7.208000924099708e-02 -2.586886467167896e-01
1.575082389341880e+02 4.835869019414610e-02 -2.613784834335646e-01
1.575994317543213e+02 2.444100713232601e-02 -2.629934312063195e-01
1.576906245744546e+02 4.253811500451645e-04 -2.635257176014876e-01
1.577818173945879e+02 -2.358932602991687e-02 -2.629734583572482e-01
1.578730102147212e+02 -4.750434964596204e-02 -2.613406572346413e-01
1.579642030348545e+02 -7.122155566672296e-02 -2.586371226546838e-01
1.580553958549878e+02 -9.464396326824227e-02 -2.548783041407554e-01
1.581465886751211e+02 -1.176762489441601e-01 -2.500850542059942e-01
1.582377814952544e+02 -1.402252257981768e-01 -2.442833236874015e-01
1.583289743153877e+02 -1.622002923920043e-01 -2.375038005272335e-01
1.584201671355210e+02 -1.835138465084625e-01 -2.297815035555065e-01
1.585113599556543e+02 -2.040816602948989e-01 -2.211553438787369e-01
1.586025527757876e+02 -2.238232144294443e-01 -2.116676670014546e-01
1.586937455959209e+02 -2.426619901532544e-01 -2.013637887989844e-01
1.587849384160542e+02 -2.605257191885694e-01 -1.902915379491604e-01
1.588761312361875e+02 -2.773465926713911e-01 -1.785008164662497e-01
1.589673240563208e+02 -2.930614312304110e-01 -1.660431886292423e-01
1.590585168764541e+02 -3.076118192087642e-01 -1.529715069376885e-01
1.591497096965874e+02 -3.209442067280421e-01 -1.393395818466593e-01
1.592409025167207e+02 -3.330099838183905e-01 -1.252019000144465e-01
1.593320953368540e+02 -3.437655311758449e-01 -1.106133937250565e-01
1.594232881569873e+02 -3.531722522569322e-01 -9.562926209806340e-02
1.595144809771206e+02 -3.611965913861070e-01 -8.030484273712130e-02
1.596056737972539e+02 -3.678100423444414e-01 -6.469553065071565e-02
1.596968666173872e+02 -3.729891515433448e-01 -4.885673964872574e-02
1.597880594375205e+02 -3.767155193836715e-01 -3.284390000966119e-02
1.598792522576538e+02 -3.789758027797285e-01 -1.671248505013145e-02
1.599704450777871e+02 -3.797617211126036e-01 -5.180583263863648e-04
1.600616378979204e+02 -3.790700670922239e-01 1.568366743252241e-02
1.601528307180537e+02 -3.769027231776572e-01 3.183676891419016e-02
1.602440235381870e+02 -3.732666833556849e-01 4.788505766487366e-02
1.603352163583203e+02 -3.681740792339263e-01 6.377204151282280e-02
1.604264091784536e+02 -3.616422085919068e-01 7.944091062700423e-02
1.605176019985869e+02 -3.536935637761074e-01 9.483455612310797e-02
1.606087948187202e+02 -3.443558566472259e-01 1.098956281281769e-01
1.606999876388535e+02 -3.336620362126141e-01 1.245666389697147e-01
1.607911804589868e+02 -3.216502946256210e-01 1.387901156838020e-01
1.608823732791201e+02 -3.083640569258579e-01 1.525088043658732e-01
1.609735660992534e+02 -2.938519497468559e-01 1.656659270522473e-01
1.610647589193867e+02 -2.781677442432908e-01 1.782054898648381e-01
1.611559517395200e+02 -2.613702686974357e-01 1.900726391304414e-01
1.612471445596533e+02 -2.435232866568343e-01 2.012140601643148e-01
1.613383373797866e+02 -2.246953370291721e-01 2.115784114587901e-01
1.614295301999199e+02 -2.049595333056953e-01 2.211167852211434e-01
1.615207230200532e+02 -1.843933199836442e-01 2.297831836435782e-01
1.616119158401865e+02 -1.630781852858433e-01 2.375349990432373e-01
1.617031086603198e+02 -1.410993303994843e-01 2.443334851563990e-01
1.617943014804531e+02 -1.185452966376180e-01 2.501442064711353e-01
1.618854943005864e+02 -9.550755312231207e-02 2.549374525820359e-01
1.619766871207197e+02 -7.208004875109261e-02 2.586886051722199e-01
1.620678799408530e+02 -4.835873329043443e-02 2.613784463690503e-01
1.621590727609863e+02 -2.444105339551437e-02 2.629933988501847e-01
1.622502655811196e+02 -4.254301420432557e-04 2.635256901374088e-01
1.623414584012529e+02 2.358927476186321e-02 2.629734359229859e-01
1.624326512213862e+02 4.750429656504751e-02 2.613406399213454e-01
1.625238440415195e+02 7.122150124232288e-02 2.586371105067863e-01
1.626150368616528e+02 9.464390797166963e-02 2.548782971564474e-01
1.627062296817861e+02 1.176761932444921e-01 2.500850523382694e-01
1.627974225019194e+02 1.402251701582011e-01 2.442833268456333e-01
1.628886153220527e+02 1.622002372643319e-01 2.375038085792409e-01
1.629798081421860e+02 1.835137923318491e-01 2.297815163300527e-01
1.630710009623193e+02 2.040816074908118e-01 2.211553611683955e-01
1.631621937824526e+02 2.238231633989037e-01 2.116676885657737e-01
1.632533866025859e+02 2.426619412739757e-01 2.013638143678760e-01
1.633445794227192e+02 2.605256728124205e-01 1.902915672264419e-01
1.634357722428526e+02 2.773465491221782e-01 1.785008491332684e-01
1.635269650629859e+02 2.930613908019951e-01 1.660432243485163e-01
1.636181578831192e+02 3.076117821635090e-01 1.529715453565067e-01
1.637093507032525e+02 3.209441732955859e-01 1.393396226005902e-01
1.638005435233858e+02 3.330099541947325e-01 1.252019427307149e-01
1.638917363435191e+02 3.437655055227323e-01 1.106134380257563e-01
1.639829291636524e+02 3.531722307015316e-01 9.562930760318439e-02
1.640741219837857e+02 3.611965740209432e-01 8.030488906737859e-02
1.641653148039190e+02 3.678100292275845e-01 6.469557743017566e-02
1.642565076240523e+02 3.729891426988286e-01 4.885678650723316e-02
1.643477004441856e+02 3.767155148021233e-01 3.284394658507582e-02
1.644388932643189e+02 3.789758024191954e-01 1.671253099038883e-02
1.645300860844522e+02 3.797617248995591e-01 5.181032913999881e-04
1.646212789045855e+02 3.790700749227416e-01 -1.568362376909820e-02
1.647124717247188e+02 3.769027349187400e-01 -3.183672686331672e-02
1.648036645448521e+02 3.732666988467386e-01 -4.788501752058527e-02
1.648948573649854e+02 3.681740982883704e-01 -6.377200355076765e-02
1.649860501851187e+02 3.616422309989152e-01 -7.944087510305618e-02
1.650772430052520e+02 3.536935893024719e-01 -9.483452327203935e-02
1.651684358253853e+02 3.443558850393398e-01 -1.098955981623884e-01
1.652596286455186e+02 3.336620671985673e-01 -1.245666120780234e-01
1.653508214656519e+02 3.216503279174043e-01 -1.387900920302939e-01
1.654420142857852e+02 3.083640922216669e-01 -1.525087840888328e-01
1.655332071059185e+02 2.938519867334896e-01 -1.656659102631818e-01
1.656243999260518e+02 2.781677825986340e-01 -1.782054766476176e-01
1.657155927461851e+02 2.613703080930124e-01 -1.900726295405823e-01
1.658067855663184e+02 2.435233267604205e-01 -2.012140542284334e-01
1.658979783864517e+02 2.246953775074482e-01 -2.115784091742568e-01
1.659891712065850e+02 2.049595738269201e-01 -2.211167865559681e-01
1.660803640267183e+02 1.843933602203284e-01 -2.297831885365516e-01
1.661715568468516e+02 1.630782249173966e-01 -2.375350074043557e-01
1.662627496669849e+02 1.410993691148108e-01 -2.443334968675890e-01
1.663539424871182e+02 1.185453341376307e-01 -2.501442213872916e-01
1.664451353072515e+02 9.550758912233881e-02 -2.549374705323776e-01
1.665363281273848e+02 7.208008298314376e-02 -2.586886259619596e-01
1.666275209475181e+02 4.835876550530436e-02 -2.613784697813650e-01
1.667187137676514e+02 2.444108336469044e-02 -2.629934246484644e-01
