#  N   Simpsons     Milne      GSL_QAG_31  
#-----------------------------------------
2041  2.400287e-11  4.664814e-15  7.067899e-16
2045  2.381515e-11  6.219751e-15  7.067899e-16
2049  2.362403e-11  8.481479e-16  7.067899e-16
2053  2.344380e-11  4.240740e-15  7.067899e-16
2057  2.326385e-11  5.937035e-15  7.067899e-16
2061  2.308037e-11  6.926541e-15  7.067899e-16
2065  2.290310e-11  4.947530e-15  7.067899e-16
2069  2.273022e-11  5.088887e-15  7.067899e-16
2073  2.254985e-11  1.413580e-16  7.067899e-16
2077  2.238022e-11  2.685802e-15  7.067899e-16
2081  2.220720e-11  3.816666e-15  7.067899e-16
2085  2.203757e-11  7.916047e-15  7.067899e-16
2089  2.186582e-11  3.675308e-15  7.067899e-16
2093  2.170170e-11  2.403086e-15  7.067899e-16
2097  2.153023e-11  1.130864e-15  7.067899e-16
2101  2.137036e-11  8.481479e-15  7.067899e-16
2105  2.121614e-11  8.340121e-15  7.067899e-16
2109  2.104919e-11  4.099382e-15  7.067899e-16
2113  2.089398e-11  1.413580e-16  7.067899e-16
2117  2.073580e-11  3.958024e-15  7.067899e-16
2121  2.057989e-11  5.795677e-15  7.067899e-16
2125  2.041520e-11  3.675308e-15  7.067899e-16
2129  2.026861e-11  7.067899e-16  7.067899e-16
2133  2.011948e-11  1.413580e-16  7.067899e-16
2137  1.997049e-11  3.675308e-15  7.067899e-16
2141  1.982348e-11  4.806172e-15  7.067899e-16
2145  1.966954e-11  1.272222e-15  7.067899e-16
2149  1.953129e-11  8.764195e-15  7.067899e-16
2153  1.937933e-11  2.261728e-15  7.067899e-16
2157  1.923585e-11  2.685802e-15  7.067899e-16
2161  1.909195e-11  2.968518e-15  7.067899e-16
2165  1.895342e-11  7.067899e-16  7.067899e-16
2169  1.880966e-11  3.533950e-15  7.067899e-16
2173  1.867311e-11  3.816666e-15  7.067899e-16
2177  1.854108e-11  4.806172e-15  7.067899e-16
2181  1.840764e-11  3.816666e-15  7.067899e-16
2185  1.827660e-11  1.187407e-14  7.067899e-16
2189  1.814203e-11  1.031913e-14  7.067899e-16
2193  1.800660e-11  1.979012e-15  7.067899e-16
2197  1.787302e-11  3.816666e-15  7.067899e-16
2201  1.774651e-11  1.413580e-15  7.067899e-16
2205  1.761321e-11  8.481479e-16  7.067899e-16
2209  1.748980e-11  8.481479e-15  7.067899e-16
2213  1.736880e-11  5.937035e-15  7.067899e-16
2217  1.723564e-11  1.130864e-15  7.067899e-16
2221  1.711195e-11  8.481479e-16  7.067899e-16
2225  1.698388e-11  4.664814e-15  7.067899e-16
2229  1.686768e-11  4.240740e-16  7.067899e-16
2233  1.674046e-11  5.088887e-15  7.067899e-16
2237  1.662243e-11  5.795677e-15  7.067899e-16
2241  1.651499e-11  1.130864e-15  7.067899e-16
2245  1.639442e-11  6.078393e-15  7.067899e-16
2249  1.628359e-11  6.219751e-15  7.067899e-16
2253  1.616528e-11  6.078393e-15  7.067899e-16
2257  1.604583e-11  4.947530e-15  7.067899e-16
2261  1.594108e-11  4.523456e-15  7.067899e-16
2265  1.582545e-11  5.230245e-15  7.067899e-16
2269  1.571307e-11  1.441851e-14  7.067899e-16
2273  1.560536e-11  1.837654e-15  7.067899e-16
2277  1.548845e-11  1.837654e-15  7.067899e-16
2281  1.538116e-11  3.675308e-15  7.067899e-16
2285  1.528122e-11  5.937035e-15  7.067899e-16
2289  1.516573e-11  9.895059e-16  7.067899e-16
2293  1.506735e-11  1.696296e-15  7.067899e-16
2297  1.495539e-11  1.413580e-16  7.067899e-16
2301  1.485192e-11  4.099382e-15  7.067899e-16
2305  1.475424e-11  1.130864e-15  7.067899e-16
2309  1.465105e-11  4.523456e-15  7.067899e-16
2313  1.455478e-11  8.198763e-15  7.067899e-16
2317  1.444990e-11  5.795677e-15  7.067899e-16
2321  1.434430e-11  4.947530e-15  7.067899e-16
2325  1.424917e-11  1.413580e-16  7.067899e-16
2329  1.414909e-11  2.827160e-15  7.067899e-16
2333  1.404900e-11  9.895059e-16  7.067899e-16
2337  1.395755e-11  5.654319e-16  7.067899e-16
2341  1.386284e-11  9.895059e-16  7.067899e-16
2345  1.376643e-11  4.240740e-15  7.067899e-16
2349  1.367794e-11  3.958024e-15  7.067899e-16
2353  1.358733e-11  2.403086e-15  7.067899e-16
2357  1.348923e-11  9.895059e-16  7.067899e-16
2361  1.340074e-11  5.088887e-15  7.067899e-16
2365  1.331437e-11  1.130864e-14  7.067899e-16
2369  1.322559e-11  6.643825e-15  7.067899e-16
2373  1.312947e-11  5.512961e-15  7.067899e-16
2377  1.304847e-11  8.764195e-15  7.067899e-16
2381  1.295772e-11  5.230245e-15  7.067899e-16
2385  1.286980e-11  3.109876e-15  7.067899e-16
2389  1.278088e-11  4.664814e-15  7.067899e-16
2393  1.269480e-11  9.895059e-16  7.067899e-16
2397  1.261479e-11  2.827160e-16  7.067899e-16
2401  1.253520e-11  1.074321e-14  7.067899e-16
2405  1.244092e-11  4.523456e-15  7.067899e-16
2409  1.235850e-11  2.685802e-15  7.067899e-16
2413  1.227864e-11  9.895059e-16  7.067899e-16
2417  1.219707e-11  3.816666e-15  7.067899e-16
2421  1.212215e-11  9.329627e-15  7.067899e-16
2425  1.204398e-11  2.403086e-15  7.067899e-16
2429  1.196652e-11  5.654319e-15  7.067899e-16
2433  1.188990e-11  7.067899e-16  7.067899e-16
2437  1.181187e-11  5.088887e-15  7.067899e-16
2441  1.172352e-11  5.088887e-15  7.067899e-16
2445  1.165058e-11  3.251234e-15  7.067899e-16
2449  1.158528e-11  4.947530e-15  7.067899e-16
2453  1.150456e-11  6.219751e-15  7.067899e-16
2457  1.142469e-11  1.554938e-15  7.067899e-16
2461  1.135387e-11  9.895059e-15  7.067899e-16
2465  1.127754e-11  4.664814e-15  7.067899e-16
2469  1.119654e-11  8.481479e-16  7.067899e-16
2473  1.113194e-11  1.554938e-15  7.067899e-16
2477  1.106239e-11  7.350615e-15  7.067899e-16
2481  1.099822e-11  5.088887e-15  7.067899e-16
2485  1.092513e-11  8.905553e-15  7.067899e-16
2489  1.084187e-11  3.109876e-15  7.067899e-16
2493  1.077431e-11  1.696296e-15  7.067899e-16
2497  1.071140e-11  7.774689e-15  7.067899e-16
2501  1.064341e-11  7.067899e-16  7.067899e-16
2505  1.058234e-11  9.329627e-15  7.067899e-16
2509  1.050007e-11  5.654319e-16  7.067899e-16
2513  1.044211e-11  2.261728e-15  7.067899e-16
2517  1.038119e-11  1.979012e-15  7.067899e-16
2521  1.031913e-11  8.622837e-15  7.067899e-16
2525  1.023404e-11  0.000000e+00  7.067899e-16
2529  1.017622e-11  1.837654e-15  7.067899e-16
2533  1.010455e-11  2.827160e-15  7.067899e-16
2537  1.005607e-11  7.209257e-15  7.067899e-16
2541  9.985387e-12  2.261728e-15  7.067899e-16
2545  9.925168e-12  4.099382e-15  7.067899e-16
2549  9.860144e-12  2.827160e-15  7.067899e-16
2553  9.795543e-12  1.272222e-15  7.067899e-16
2557  9.743241e-12  9.895059e-16  7.067899e-16
2561  9.680478e-12  2.685802e-15  7.067899e-16
2565  9.614039e-12  3.109876e-15  7.067899e-16
2569  9.555941e-12  5.230245e-15  7.067899e-16
2573  9.507173e-12  1.017777e-14  7.067899e-16
2577  9.439886e-12  4.240740e-16  7.067899e-16
2581  9.390694e-12  5.654319e-15  7.067899e-16
2585  9.331041e-12  3.109876e-15  7.067899e-16
2589  9.275628e-12  7.633331e-15  7.067899e-16
2593  9.212583e-12  2.120370e-15  7.067899e-16
2597  9.153495e-12  2.544444e-15  7.067899e-16
2601  9.099355e-12  4.099382e-15  7.067899e-16
2605  9.043660e-12  1.130864e-15  7.067899e-16
2609  8.983159e-12  1.272222e-15  7.067899e-16
2613  8.927322e-12  8.481479e-16  7.067899e-16
2617  8.872758e-12  2.827160e-16  7.067899e-16
2621  8.823141e-12  1.979012e-15  7.067899e-16
2625  8.759672e-12  1.413580e-16  7.067899e-16
2629  8.715144e-12  6.643825e-15  7.067899e-16
2633  8.663124e-12  9.895059e-16  7.067899e-16
2637  8.613366e-12  7.916047e-15  7.067899e-16
2641  8.558802e-12  6.361109e-15  7.067899e-16
2645  8.498583e-12  2.827160e-16  7.067899e-16
2649  8.459993e-12  9.329627e-15  7.067899e-16
2653  8.397371e-12  5.937035e-15  7.067899e-16
2657  8.349309e-12  3.675308e-15  7.067899e-16
2661  8.307185e-12  7.209257e-15  7.067899e-16
2665  8.259830e-12  9.470985e-15  7.067899e-16
2669  8.204135e-12  9.895059e-16  7.067899e-16
2673  8.162858e-12  4.099382e-15  7.067899e-16
2677  8.107305e-12  4.240740e-15  7.067899e-16
2681  8.054437e-12  1.413580e-16  7.067899e-16
2685  8.010333e-12  7.633331e-15  7.067899e-16
2689  7.963685e-12  4.382098e-15  7.067899e-16
2693  7.914492e-12  7.067899e-16  7.067899e-16
2697  7.866713e-12  5.654319e-15  7.067899e-16
2701  7.822327e-12  4.240740e-15  7.067899e-16
2705  7.776244e-12  5.795677e-15  7.067899e-16
2709  7.732140e-12  9.895059e-16  7.067899e-16
2713  7.691995e-12  9.753701e-15  7.067899e-16
2717  7.644640e-12  3.392592e-15  7.067899e-16
2721  7.597568e-12  3.109876e-15  7.067899e-16
2725  7.553464e-12  5.654319e-16  7.067899e-16
2729  7.502999e-12  5.937035e-15  7.067899e-16
2733  7.458189e-12  6.361109e-15  7.067899e-16
2737  7.426525e-12  6.219751e-15  7.067899e-16
2741  7.377191e-12  7.916047e-15  7.067899e-16
2745  7.344113e-12  1.357037e-14  7.067899e-16
2749  7.296899e-12  5.795677e-15  7.067899e-16
2753  7.243325e-12  5.654319e-16  7.067899e-16
2757  7.202896e-12  5.654319e-15  7.067899e-16
2761  7.175755e-12  1.328765e-14  7.067899e-16
2765  7.123453e-12  1.979012e-15  7.067899e-16
2769  7.084721e-12  4.240740e-16  7.067899e-16
2773  7.049523e-12  9.188269e-15  7.067899e-16
2777  7.007398e-12  5.795677e-15  7.067899e-16
2781  6.965415e-12  7.491973e-15  7.067899e-16
2785  6.922866e-12  5.654319e-15  7.067899e-16
2789  6.890071e-12  3.533950e-15  7.067899e-16
2793  6.835365e-12  8.340121e-15  7.067899e-16
2797  6.814586e-12  1.229814e-14  7.067899e-16
2801  6.771613e-12  5.088887e-15  7.067899e-16
2805  6.732881e-12  1.243950e-14  7.067899e-16
2809  6.690898e-12  4.382098e-15  7.067899e-16
2813  6.646511e-12  4.664814e-15  7.067899e-16
2817  6.602973e-12  5.795677e-15  7.067899e-16
2821  6.581486e-12  8.764195e-15  7.067899e-16
2825  6.542896e-12  7.209257e-15  7.067899e-16
2829  6.498933e-12  9.895059e-16  7.067899e-16
2833  6.463877e-12  1.413580e-15  7.067899e-16
2837  6.435746e-12  3.958024e-15  7.067899e-16
2841  6.394753e-12  6.926541e-15  7.067899e-16
2845  6.364643e-12  1.441851e-14  7.067899e-16
2849  6.316158e-12  6.361109e-15  7.067899e-16
2853  6.289158e-12  4.806172e-15  7.067899e-16
2857  6.246468e-12  2.968518e-15  7.067899e-16
2861  6.209998e-12  1.696296e-15  7.067899e-16
2865  6.184977e-12  9.895059e-15  7.067899e-16
2869  6.142287e-12  3.109876e-15  7.067899e-16
2873  6.117832e-12  1.272222e-14  7.067899e-16
2877  6.082634e-12  8.340121e-15  7.067899e-16
2881  6.037400e-12  8.481479e-16  7.067899e-16
2885  6.014782e-12  7.067899e-15  7.067899e-16
2889  5.967286e-12  5.088887e-15  7.067899e-16
2893  5.944951e-12  1.130864e-15  7.067899e-16
2897  5.910177e-12  1.272222e-15  7.067899e-16
2901  5.879079e-12  6.219751e-15  7.067899e-16
2905  5.833985e-12  8.905553e-15  7.067899e-16
2909  5.822253e-12  7.633331e-15  7.067899e-16
2913  5.785217e-12  4.523456e-15  7.067899e-16
2917  5.745919e-12  5.512961e-15  7.067899e-16
2921  5.724716e-12  9.046911e-15  7.067899e-16
2925  5.687680e-12  3.392592e-15  7.067899e-16
2929  5.648806e-12  1.413580e-15  7.067899e-16
2933  5.634247e-12  1.455987e-14  7.067899e-16
2937  5.593535e-12  1.272222e-15  7.067899e-16
2941  5.570918e-12  3.109876e-15  7.067899e-16
2945  5.537699e-12  5.937035e-15  7.067899e-16
2949  5.512396e-12  6.219751e-15  7.067899e-16
2953  5.476350e-12  5.795677e-15  7.067899e-16
2957  5.447230e-12  1.413580e-15  7.067899e-16
2961  5.415424e-12  3.816666e-15  7.067899e-16
2965  5.382205e-12  2.827160e-16  7.067899e-16
2969  5.348845e-12  5.088887e-15  7.067899e-16
2973  5.335699e-12  9.046911e-15  7.067899e-16
2977  5.301349e-12  5.654319e-16  7.067899e-16
2981  5.268553e-12  3.392592e-15  7.067899e-16
2985  5.245936e-12  1.696296e-15  7.067899e-16
2989  5.209183e-12  2.827160e-15  7.067899e-16
2993  5.193492e-12  5.230245e-15  7.067899e-16
2997  5.160697e-12  2.827160e-16  7.067899e-16
3001  5.142886e-12  7.067899e-15  7.067899e-16
3005  5.109950e-12  4.240740e-15  7.067899e-16
3009  5.078003e-12  3.533950e-15  7.067899e-16
3013  5.051004e-12  3.533950e-15  7.067899e-16
3017  5.023015e-12  3.251234e-15  7.067899e-16
3021  4.999408e-12  7.350615e-15  7.067899e-16
3025  4.973257e-12  3.816666e-15  7.067899e-16
3029  4.942582e-12  1.003642e-14  7.067899e-16
3033  4.926750e-12  7.350615e-15  7.067899e-16
3037  4.889290e-12  3.675308e-15  7.067899e-16
3041  4.860453e-12  7.350615e-15  7.067899e-16
3045  4.837977e-12  1.979012e-15  7.067899e-16
3049  4.816632e-12  4.240740e-16  7.067899e-16
3053  4.795711e-12  7.067899e-16  7.067899e-16
3057  4.771397e-12  3.533950e-15  7.067899e-16
3061  4.741005e-12  7.067899e-15  7.067899e-16
3065  4.722346e-12  1.342901e-14  7.067899e-16
3069  4.696760e-12  9.470985e-15  7.067899e-16
3073  4.668630e-12  4.523456e-15  7.067899e-16
3077  4.640924e-12  4.382098e-15  7.067899e-16
3081  4.611946e-12  5.654319e-16  7.067899e-16
3085  4.593569e-12  1.272222e-15  7.067899e-16
3089  4.566428e-12  5.230245e-15  7.067899e-16
3093  4.547204e-12  1.413580e-16  7.067899e-16
3097  4.533633e-12  5.795677e-15  7.067899e-16
3101  4.495184e-12  1.272222e-15  7.067899e-16
3105  4.477373e-12  8.481479e-16  7.067899e-16
3109  4.461682e-12  2.827160e-15  7.067899e-16
3113  4.426343e-12  6.219751e-15  7.067899e-16
3117  4.415599e-12  5.937035e-15  7.067899e-16
3121  4.391569e-12  4.806172e-15  7.067899e-16
3125  4.358773e-12  7.067899e-16  7.067899e-16
3129  4.345062e-12  4.523456e-15  7.067899e-16
3133  4.323575e-12  1.031913e-14  7.067899e-16
3137  4.309298e-12  6.078393e-15  7.067899e-16
3141  4.284278e-12  9.895059e-16  7.067899e-16
3145  4.260530e-12  7.774689e-15  7.067899e-16
3149  4.227028e-12  5.654319e-15  7.067899e-16
3153  4.220101e-12  7.633331e-15  7.067899e-16
3157  4.186175e-12  1.413580e-15  7.067899e-16
3161  4.164830e-12  8.481479e-16  7.067899e-16
3165  4.151967e-12  3.958024e-15  7.067899e-16
3169  4.119030e-12  9.753701e-15  7.067899e-16
3173  4.101926e-12  5.512961e-15  7.067899e-16
3177  4.080016e-12  1.017777e-14  7.067899e-16
3181  4.076058e-12  1.173271e-14  7.067899e-16
3185  4.042838e-12  8.481479e-16  7.067899e-16
3189  4.022059e-12  1.837654e-15  7.067899e-16
3193  3.999300e-12  5.654319e-16  7.067899e-16
3197  3.982196e-12  1.979012e-15  7.067899e-16
3201  3.958730e-12  6.361109e-15  7.067899e-16
3205  3.947280e-12  2.685802e-15  7.067899e-16
3209  3.918585e-12  7.067899e-16  7.067899e-16
3213  3.910103e-12  4.523456e-15  7.067899e-16
3217  3.880842e-12  5.654319e-16  7.067899e-16
3221  3.869816e-12  7.491973e-15  7.067899e-16
3225  3.845927e-12  5.088887e-15  7.067899e-16
3229  3.826985e-12  7.067899e-16  7.067899e-16
3233  3.817796e-12  1.017777e-14  7.067899e-16
3237  3.794190e-12  7.633331e-15  7.067899e-16
3241  3.774965e-12  4.664814e-15  7.067899e-16
3245  3.754327e-12  9.895059e-16  7.067899e-16
3249  3.734395e-12  5.371603e-15  7.067899e-16
3253  3.721814e-12  7.491973e-15  7.067899e-16
3257  3.698208e-12  4.240740e-15  7.067899e-16
3261  3.684072e-12  7.633331e-15  7.067899e-16
3265  3.667392e-12  7.350615e-15  7.067899e-16
3269  3.647460e-12  1.088456e-14  7.067899e-16
3273  3.621733e-12  8.481479e-16  7.067899e-16
3277  3.612403e-12  1.130864e-15  7.067899e-16
3281  3.595864e-12  4.806172e-15  7.067899e-16
3285  3.582011e-12  9.188269e-15  7.067899e-16
3289  3.564342e-12  9.188269e-15  7.067899e-16
3293  3.545541e-12  6.926541e-15  7.067899e-16
3297  3.528013e-12  3.109876e-15  7.067899e-16
3301  3.504264e-12  5.937035e-15  7.067899e-16
3305  3.493804e-12  3.109876e-15  7.067899e-16
3309  3.474155e-12  9.753701e-15  7.067899e-16
3313  3.458464e-12  5.088887e-15  7.067899e-16
3317  3.445884e-12  9.612343e-15  7.067899e-16
3321  3.421146e-12  6.502467e-15  7.067899e-16
3325  3.404748e-12  1.130864e-15  7.067899e-16
3329  3.394995e-12  7.774689e-15  7.067899e-16
3333  3.374356e-12  6.502467e-15  7.067899e-16
3337  3.358100e-12  4.664814e-15  7.067899e-16
3341  3.334211e-12  2.120370e-15  7.067899e-16
3345  3.330111e-12  5.230245e-15  7.067899e-16
3349  3.312866e-12  7.916047e-15  7.067899e-16
3353  3.292227e-12  1.696296e-15  7.067899e-16
3357  3.279929e-12  9.895059e-15  7.067899e-16
3361  3.256181e-12  2.403086e-15  7.067899e-16
3365  3.242894e-12  1.130864e-15  7.067899e-16
3369  3.227627e-12  8.622837e-15  7.067899e-16
3373  3.222114e-12  3.675308e-15  7.067899e-16
3377  3.197942e-12  2.827160e-16  7.067899e-16
3381  3.176031e-12  1.979012e-15  7.067899e-16
3385  3.175466e-12  1.074321e-14  7.067899e-16
3389  3.159210e-12  5.371603e-15  7.067899e-16
3393  3.137865e-12  4.382098e-15  7.067899e-16
3397  3.126132e-12  2.827160e-16  7.067899e-16
3401  3.112703e-12  1.696296e-15  7.067899e-16
3405  3.103797e-12  8.905553e-15  7.067899e-16
3409  3.081887e-12  4.664814e-15  7.067899e-16
3413  3.068599e-12  9.895059e-16  7.067899e-16
3417  3.049092e-12  4.240740e-16  7.067899e-16
3421  3.035239e-12  7.067899e-16  7.067899e-16
3425  3.030291e-12  6.078393e-15  7.067899e-16
3429  3.017852e-12  2.261728e-15  7.067899e-16
3433  2.995376e-12  2.544444e-15  7.067899e-16
3437  2.988025e-12  1.272222e-15  7.067899e-16
3441  2.973465e-12  2.120370e-15  7.067899e-16
3445  2.962439e-12  1.031913e-14  7.067899e-16
3449  2.945900e-12  3.958024e-15  7.067899e-16
3453  2.923142e-12  3.816666e-15  7.067899e-16
3457  2.916498e-12  6.219751e-15  7.067899e-16
3461  2.899252e-12  5.795677e-15  7.067899e-16
3465  2.893881e-12  3.675308e-15  7.067899e-16
3469  2.873666e-12  1.130864e-15  7.067899e-16
3473  2.865468e-12  2.685802e-15  7.067899e-16
3477  2.844264e-12  6.219751e-15  7.067899e-16
3481  2.842285e-12  5.512961e-15  7.067899e-16
3485  2.828149e-12  8.481479e-16  7.067899e-16
3489  2.819950e-12  2.120370e-15  7.067899e-16
3493  2.797616e-12  6.219751e-15  7.067899e-16
3497  2.779381e-12  1.696296e-15  7.067899e-16
3501  2.761428e-12  1.413580e-16  7.067899e-16
3505  2.755915e-12  8.622837e-15  7.067899e-16
3509  2.737539e-12  5.088887e-15  7.067899e-16
3513  2.734994e-12  6.643825e-15  7.067899e-16
3517  2.728916e-12  6.361109e-15  7.067899e-16
3521  2.715204e-12  4.382098e-15  7.067899e-16
3525  2.693435e-12  1.554938e-15  7.067899e-16
3529  2.681844e-12  6.361109e-15  7.067899e-16
3533  2.678027e-12  1.017777e-14  7.067899e-16
3537  2.664598e-12  4.240740e-15  7.067899e-16
3541  2.653713e-12  1.413580e-16  7.067899e-16
3545  2.632651e-12  4.664814e-15  7.067899e-16
3549  2.626431e-12  1.088456e-14  7.067899e-16
3553  2.604804e-12  2.544444e-15  7.067899e-16
3557  2.605086e-12  5.088887e-15  7.067899e-16
3561  2.584872e-12  6.361109e-15  7.067899e-16
3565  2.582752e-12  2.968518e-15  7.067899e-16
3569  2.562396e-12  6.502467e-15  7.067899e-16
3573  2.550522e-12  1.554938e-15  7.067899e-16
3577  2.543454e-12  1.413580e-16  7.067899e-16
3581  2.533983e-12  4.947530e-15  7.067899e-16
3585  2.521120e-12  2.261728e-15  7.067899e-16
3589  2.509528e-12  3.251234e-15  7.067899e-16
3593  2.506560e-12  1.385308e-14  7.067899e-16
3597  2.488183e-12  4.664814e-15  7.067899e-16
3601  2.471786e-12  7.633331e-15  7.067899e-16
3605  2.460477e-12  2.827160e-16  7.067899e-16
3609  2.451996e-12  7.067899e-16  7.067899e-16
3613  2.447189e-12  3.251234e-15  7.067899e-16
3617  2.432630e-12  1.837654e-15  7.067899e-16
3621  2.418776e-12  3.109876e-15  7.067899e-16
3625  2.405913e-12  4.806172e-15  7.067899e-16
3629  2.397431e-12  3.109876e-15  7.067899e-16
3633  2.386264e-12  1.554938e-15  7.067899e-16
3637  2.379196e-12  2.120370e-15  7.067899e-16
3641  2.368594e-12  2.544444e-15  7.067899e-16
3645  2.362092e-12  2.544444e-15  7.067899e-16
3649  2.347532e-12  2.685802e-15  7.067899e-16
3653  2.342019e-12  1.696296e-15  7.067899e-16
3657  2.326046e-12  1.413580e-15  7.067899e-16
3661  2.323218e-12  5.512961e-15  7.067899e-16
3665  2.310355e-12  2.403086e-15  7.067899e-16
3669  2.294381e-12  8.764195e-15  7.067899e-16
3673  2.284628e-12  1.554938e-15  7.067899e-16
3677  2.277136e-12  2.968518e-15  7.067899e-16
3681  2.271340e-12  3.251234e-15  7.067899e-16
3685  2.257487e-12  2.403086e-15  7.067899e-16
3689  2.246885e-12  2.261728e-15  7.067899e-16
3693  2.237131e-12  3.958024e-15  7.067899e-16
3697  2.230912e-12  4.240740e-15  7.067899e-16
3701  2.213383e-12  1.696296e-15  7.067899e-16
3705  2.202781e-12  3.392592e-15  7.067899e-16
3709  2.201651e-12  3.958024e-15  7.067899e-16
3713  2.184688e-12  1.272222e-15  7.067899e-16
3717  2.184546e-12  9.895059e-16  7.067899e-16
3721  2.166735e-12  7.067899e-16  7.067899e-16
3725  2.157406e-12  9.895059e-16  7.067899e-16
3729  2.159102e-12  1.696296e-15  7.067899e-16
3733  2.146380e-12  9.895059e-16  7.067899e-16
3737  2.141291e-12  8.764195e-15  7.067899e-16
3741  2.121925e-12  1.554938e-15  7.067899e-16
3745  2.121783e-12  1.413580e-16  7.067899e-16
3749  2.114291e-12  6.219751e-15  7.067899e-16
3753  2.093370e-12  5.512961e-15  7.067899e-16
3757  2.092522e-12  1.413580e-15  7.067899e-16
3761  2.077680e-12  4.240740e-15  7.067899e-16
3765  2.073298e-12  8.057405e-15  7.067899e-16
3769  2.061706e-12  2.403086e-15  7.067899e-16
3773  2.056900e-12  5.512961e-15  7.067899e-16
3777  2.044885e-12  8.481479e-15  7.067899e-16
3781  2.039372e-12  4.664814e-15  7.067899e-16
3785  2.029194e-12  1.060185e-14  7.067899e-16
3789  2.028204e-12  6.643825e-15  7.067899e-16
3793  2.010817e-12  1.979012e-15  7.067899e-16
3797  2.008697e-12  6.643825e-15  7.067899e-16
3801  1.993713e-12  1.696296e-15  7.067899e-16
3805  1.985797e-12  1.130864e-15  7.067899e-16
3809  1.980284e-12  1.696296e-15  7.067899e-16
3813  1.968410e-12  3.392592e-15  7.067899e-16
3817  1.960211e-12  2.968518e-15  7.067899e-16
3821  1.960494e-12  1.272222e-15  7.067899e-16
3825  1.945934e-12  7.774689e-15  7.067899e-16
3829  1.946924e-12  4.099382e-15  7.067899e-16
3833  1.926003e-12  2.827160e-16  7.067899e-16
