# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=20, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t))                TE 
6.7400  2.041343410923426e-08  -4.532676810787414e-08  1.027257953552498e-15    8.225491987993796e-15  5.000000000000000e-01
6.7500  1.996516165217469e-08  -4.433140683737167e-08  9.826368160902818e-16    7.868200221674196e-15  5.000000000000000e-01
6.7600  1.952673311430496e-08  -4.335790338069917e-08  9.399538927850223e-16    7.526428184322311e-15  5.000000000000000e-01
6.7700  1.909793232632112e-08  -4.240577774728479e-08  8.991249931760567e-16    7.199501743450530e-15  5.000000000000000e-01
6.7800  1.867854786592772e-08  -4.147456048699549e-08  8.600695837947237e-16    6.886776048951875e-15  5.000000000000000e-01
6.7900  1.826837295359504e-08  -4.056379245867238e-08  8.227106293151230e-16    6.587634261157405e-15  5.000000000000000e-01
6.8000  1.786720535060540e-08  -3.967302460374895e-08  7.869744406048346e-16    6.301486334143192e-15  5.000000000000000e-01
6.8100  1.747484725933840e-08  -3.880181772484059e-08  7.527905293758768e-16    6.027767851886911e-15  5.000000000000000e-01
6.8200  1.709110522574589e-08  -3.794974226919625e-08  7.200914691492101e-16    5.765938914978484e-15  5.000000000000000e-01
6.8300  1.671579004396847e-08  -3.711637811690526e-08  6.888127622585417e-16    5.515483075688798e-15  5.000000000000000e-01
6.8400  1.634871666304664e-08  -3.630131437375532e-08  6.588927126311072e-16    5.275906319295972e-15  5.000000000000000e-01
6.8500  1.598970409568056e-08  -3.550414916863905e-08  6.302723040944866e-16    5.046736089659929e-15  5.000000000000000e-01
6.8600  1.563857532899334e-08  -3.472448945540955e-08  6.028950839694244e-16    4.827520357123148e-15  5.000000000000000e-01
6.8700  1.529515723725406e-08  -3.396195081908701e-08  5.767070517190424e-16    4.617826726899208e-15  5.000000000000000e-01
6.8800  1.495928049651720e-08  -3.321615728632118e-08  5.516565524348139e-16    4.417241586190307e-15  5.000000000000000e-01
6.8900  1.463077950113673e-08  -3.248674114001582e-08  5.276941749491983e-16    4.225369288351592e-15  5.000000000000000e-01
6.9000  1.430949228211343e-08  -3.177334273802401e-08  5.047726543739715e-16    4.041831372493024e-15  5.000000000000000e-01
6.9100  1.399526042723527e-08  -3.107561033582487e-08  4.828467788720129e-16    3.866265816979520e-15  5.000000000000000e-01
6.9200  1.368792900297151e-08  -3.039319991309427e-08  4.618733004786568e-16    3.698326325356887e-15  5.000000000000000e-01
6.9300  1.338734647808202e-08  -2.972577500408389e-08  4.418108497967092e-16    3.537681643295099e-15  5.000000000000000e-01
6.9400  1.309336464890401e-08  -2.907300653172515e-08  4.226198543968667e-16    3.384014905201587e-15  5.000000000000000e-01
6.9500  1.280583856627953e-08  -2.843457264537628e-08  4.042624607625904e-16    3.237023009215773e-15  5.000000000000000e-01
6.9600  1.252462646408760e-08  -2.781015856213217e-08  3.867024596254666e-16    3.096416019352061e-15  5.000000000000000e-01
6.9700  1.224958968934571e-08  -2.719945641161925e-08  3.699052145437878e-16    2.961916593612004e-15  5.000000000000000e-01
6.9800  1.198059263384633e-08  -2.660216508419848e-08  3.538375935834743e-16    2.833259436937648e-15  5.000000000000000e-01
6.9900  1.171750266729462e-08  -2.601799008250176e-08  3.384679039665798e-16    2.710190777927011e-15  5.000000000000000e-01
7.0000  1.146019007191440e-08  -2.544664337622862e-08  3.237658295584800e-16    2.592467868279535e-15  5.000000000000000e-01
7.0100  1.120852797849021e-08  -2.488784326013152e-08  3.097023710704371e-16    2.479858503984194e-15  5.000000000000000e-01
7.0200  1.096239230381380e-08  -2.434131421511965e-08  2.962497888595930e-16    2.372140567305819e-15  5.000000000000000e-01
7.0300  1.072166168950435e-08  -2.380678677241296e-08  2.833815482135683e-16    2.269101588666221e-15  5.000000000000000e-01
7.0400  1.048621744217208e-08  -2.328399738067925e-08  2.710722670117390e-16    2.170538327555939e-15  5.000000000000000e-01
7.0500  1.025594347489594e-08  -2.277268827608895e-08  2.592976656599597e-16    2.076256371649979e-15  5.000000000000000e-01
7.0600  1.003072624998640e-08  -2.227260735522341e-08  2.480345191999759e-16    1.986069753336819e-15  5.000000000000000e-01
7.0700  9.810454723005090e-09  -2.178350805077406e-08  2.372606114990692e-16    1.899800582904288e-15  5.000000000000000e-01
7.0800  9.595020288013882e-09  -2.130514920997128e-08  2.269546914295699e-16    1.817278697658803e-15  5.000000000000000e-01
7.0900  9.384316724026151e-09  -2.083729497568278e-08  2.170964309518074e-16    1.738341326285852e-15  5.000000000000000e-01
7.1000  9.178240142634024e-09  -2.037971467012317e-08  2.076663850178168e-16    1.662832767789702e-15  5.000000000000000e-01
7.1100  8.976688936785706e-09  -1.993218268111714e-08  1.986459532167131e-16    1.590604084379045e-15  5.000000000000000e-01
7.1200  8.779563730687626e-09  -1.949447835086030e-08  1.900173430860805e-16    1.521512807692801e-15  5.000000000000000e-01
7.1300  8.586767330806722e-09  -1.906638586712277e-08  1.817635350170094e-16    1.455422657786637e-15  5.000000000000000e-01
7.1400  8.398204677948707e-09  -1.864769415684191e-08  1.738682486835579e-16    1.392203274325906e-15  5.000000000000000e-01
7.1500  8.213782800388664e-09  -1.823819678205178e-08  1.663159109304219e-16    1.331729959454785e-15  5.000000000000000e-01
7.1600  8.033410768030905e-09  -1.783769183809784e-08  1.590916250554711e-16    1.273883431834450e-15  5.000000000000000e-01
7.1700  7.856999647575432e-09  -1.744598185408695e-08  1.521811414265655e-16    1.218549591365120e-15  5.000000000000000e-01
7.1800  7.684462458668961e-09  -1.706287369552334e-08  1.455708293746913e-16    1.165619294127901e-15  5.000000000000000e-01
7.1900  7.515714131018824e-09  -1.668817846908277e-08  1.392476503079788e-16    1.114988137102516e-15  5.000000000000000e-01
7.2000  7.350671462448666e-09  -1.632171142947769e-08  1.331991319935714e-16    1.066556252236268e-15  5.000000000000000e-01
7.2100  7.189253077875199e-09  -1.596329188836778e-08  1.274133439566142e-16    1.020228109458068e-15  5.000000000000000e-01
7.2200  7.031379389185830e-09  -1.561274312527060e-08  1.218788739478422e-16    9.759123282489628e-16  5.000000000000000e-01
7.2300  6.876972555997362e-09  -1.526989230042880e-08  1.165848054333473e-16    9.335214973974954e-16  5.000000000000000e-01
7.2400  6.725956447276408e-09  -1.493457036959053e-08  1.115206960621257e-16    8.929720025843807e-16  5.000000000000000e-01
7.2500  6.578256603802630e-09  -1.460661200066147e-08  1.066765570689338e-16    8.541838614564069e-16  5.000000000000000e-01
7.2600  6.433800201456246e-09  -1.428585549218697e-08  1.020428335718243e-16    8.170805658642492e-16  5.000000000000000e-01
7.2700  6.292516015311768e-09  -1.397214269362440e-08  9.761038572550084e-17    7.815889309530278e-16  5.000000000000000e-01
7.2800  6.154334384520187e-09  -1.366531892736625e-08  9.337047069331711e-17    7.476389508079294e-16  5.000000000000000e-01
7.2900  6.019187177962374e-09  -1.336523291247559e-08  8.931472540236042e-17    7.151636603701781e-16  5.000000000000000e-01
7.3000  5.887007760656687e-09  -1.307173669009631e-08  8.543515004760496e-17    6.840990033509724e-16  5.000000000000000e-01
7.3100  5.757730960904287e-09  -1.278468555050121e-08  8.172409231259722e-17    6.543837058828678e-16  5.000000000000000e-01
7.3200  5.631293038155906e-09  -1.250393796174227e-08  7.817423227554971e-17    6.259591556593762e-16  5.000000000000000e-01
7.3300  5.507631651584272e-09  -1.222935549986757e-08  7.477856797107054e-17    5.987692863243974e-16  5.000000000000000e-01
7.3400  5.386685829346657e-09  -1.196080278067072e-08  7.153040157905016e-17    5.727604668834402e-16  5.000000000000000e-01
7.3500  5.268395938522415e-09  -1.169814739293903e-08  6.842332621346311e-17    5.478813959185024e-16  5.000000000000000e-01
7.3600  5.152703655710688e-09  -1.144125983316752e-08  6.545121328502622e-17    5.240830003979550e-16  5.000000000000000e-01
7.3700  5.039551938273769e-09  -1.119001344170657e-08  6.260820041278688e-17    5.013183388818318e-16  5.000000000000000e-01
7.3800  4.928884996211955e-09  -1.094428434031180e-08  5.988867986079710e-17    4.795425089316059e-16  5.000000000000000e-01
7.3900  4.820648264656019e-09  -1.070395137106530e-08  5.728728747706540e-17    4.587125585418182e-16  5.000000000000000e-01
7.4000  4.714788376963740e-09  -1.046889603663811e-08  5.479889211296856e-17    4.387874014188626e-16  5.000000000000000e-01
7.4100  4.611253138407217e-09  -1.023900244186456e-08  5.241858550225419e-17    4.197277359398166e-16  5.000000000000000e-01
7.4200  4.509991500438015e-09  -1.001415723659960e-08  5.014167257967004e-17    4.014959676314701e-16  5.000000000000000e-01
7.4300  4.410953535517425e-09  -9.794249559830960e-09  4.796366222012447e-17    3.840561350166389e-16  5.000000000000000e-01
7.4400  4.314090412499456e-09  -9.579170985018605e-09  4.588025838011116e-17    3.673738386815061e-16  5.000000000000000e-01
7.4500  4.219354372554397e-09  -9.368815466634486e-09  4.388735162392478e-17    3.514161734240700e-16  5.000000000000000e-01
7.4600  4.126698705621102e-09  -9.163079287876298e-09  4.198101101795380e-17    3.361516633498727e-16  5.000000000000000e-01
7.4700  4.036077727376366e-09  -8.961861009529402e-09  4.015747637706167e-17    3.215501997869814e-16  5.000000000000000e-01
7.4800  3.947446756710045e-09  -8.765061419951734e-09  3.841315084776316e-17    3.075829818977651e-16  5.000000000000000e-01
7.4900  3.860762093694832e-09  -8.572583486157031e-09  3.674459381356612e-17    2.942224598703275e-16  5.000000000000000e-01
7.5000  3.775980998039784e-09  -8.384332305972237e-09  3.514851410848486e-17    2.814422805775376e-16  5.000000000000000e-01
7.5100  3.693061668017021e-09  -8.200215061245546e-09  3.362176352533915e-17    2.692172355964787e-16  5.000000000000000e-01
7.5200  3.611963219851183e-09  -8.020140972081953e-09  3.216133060603383e-17    2.575232114857815e-16  5.000000000000000e-01
7.5300  3.532645667561486e-09  -7.844021252083790e-09  3.076433470157107e-17    2.463371422227692e-16  5.000000000000000e-01
7.5400  3.455069903246442e-09  -7.671769064574169e-09  2.942802029007861e-17    2.356369637065947e-16  5.000000000000000e-01
7.5500  3.379197677801523e-09  -7.503299479781744e-09  2.814975154164650e-17    2.254015702376321e-16  5.000000000000000e-01
7.5600  3.304991582060247e-09  -7.338529432965664e-09  2.692700711925167e-17    2.156107728872772e-16  5.000000000000000e-01
7.5700  3.232415028349418e-09  -7.177377683460109e-09  2.575737520551560e-17    2.062452596760464e-16  5.000000000000000e-01
7.5800  3.161432232449389e-09  -7.019764774618197e-09  2.463854874548523e-17    1.972865574814227e-16  5.000000000000000e-01
7.5900  3.092008195950488e-09  -6.865612994635484e-09  2.356832089605381e-17    1.887169956003171e-16  5.000000000000000e-01
7.6000  3.024108688996876e-09  -6.714846338233802e-09  2.254458067304595e-17    1.805196708942710e-16  5.000000000000000e-01
7.6100  2.957700233409358e-09  -6.567390469186475e-09  2.156530878738067e-17    1.726784144486516e-16  5.000000000000000e-01
7.6200  2.892750086178800e-09  -6.423172683666495e-09  2.062857366209972e-17    1.651777596800759e-16  5.000000000000000e-01
7.6300  2.829226223322034e-09  -6.282121874399545e-09  1.973252762240463e-17    1.580029118291569e-16  5.000000000000000e-01
7.6400  2.767097324092276e-09  -6.144168495604214e-09  1.887540325118768e-17    1.511397187783971e-16  5.000000000000000e-01
7.6500  2.706332755536284e-09  -6.009244528702116e-09  1.805550990286816e-17    1.445746431376692e-16  5.000000000000000e-01
7.6600  2.646902557390630e-09  -5.877283448781004e-09  1.727123036865757e-17    1.382947355422230e-16  5.000000000000000e-01
7.6700  2.588777427309650e-09  -5.748220191794333e-09  1.652101768667604e-17    1.322876091105511e-16  5.000000000000000e-01
7.6800  2.531928706417781e-09  -5.621991122481128e-09  1.580339209062831e-17    1.265414150117306e-16  5.000000000000000e-01
7.6900  2.476328365179159e-09  -5.498534002990309e-09  1.511693809102032e-17    1.210448190940498e-16  5.000000000000000e-01
7.7000  2.421948989577530e-09  -5.377787962194016e-09  1.446030168315943e-17    1.157869795288206e-16  5.000000000000000e-01
7.7100  2.368763767599631e-09  -5.259693465674808e-09  1.383218767643114e-17    1.107575254252790e-16  5.000000000000000e-01
7.7200  2.316746476015398e-09  -5.144192286371929e-09  1.323135713958423e-17    1.059465363743933e-16  5.000000000000000e-01
7.7300  2.265871467448480e-09  -5.031227475872176e-09  1.265662495698555e-17    1.013445228812305e-16  5.000000000000000e-01
7.7400  2.216113657730672e-09  -4.920743336331217e-09  1.210685749102404e-17    9.694240764728405e-17  5.000000000000000e-01
7.7500  2.167448513534047e-09  -4.812685393011486e-09  1.158097034605306e-17    9.273150766584470e-17  5.000000000000000e-01
7.7600  2.119852040274681e-09  -4.707000367423165e-09  1.107792622946091e-17    8.870351709509589e-17  5.000000000000000e-01
7.7700  2.073300770282005e-09  -4.603636151054957e-09  1.059673290565005e-17    8.485049087515324e-17  5.000000000000000e-01
7.7800  2.027771751227960e-09  -4.502541779681739e-09  1.013644123888980e-17    8.116482905673322e-17  5.000000000000000e-01
7.7900  1.983242534810242e-09  -4.403667408236407e-09  9.696143321181777e-18    7.763926181053842e-17  5.000000000000000e-01
7.8000  1.939691165684051e-09  -4.306964286233515e-09  9.274970681445487e-18    7.426683508779313e-17  5.000000000000000e-01
7.8100  1.897096170636912e-09  -4.212384733732630e-09  8.872092572491859e-18    7.104089690364371e-17  5.000000000000000e-01
7.8200  1.855436548001199e-09  -4.119882117829490e-09  8.486714332405604e-18    6.795508421636856e-17  5.000000000000000e-01
7.8300  1.814691757299159e-09  -4.029410829663442e-09  8.118075817104512e-18    6.500331037651762e-17  5.000000000000000e-01
7.8400  1.774841709115339e-09  -3.940926261929758e-09  7.765449900983827e-18    6.217975312122550e-17  5.000000000000000e-01
7.8500  1.735866755191392e-09  -3.854384786885798e-09  7.428141042688339e-18    5.947884309001680e-17  5.000000000000000e-01
7.8600  1.697747678738417e-09  -3.769743734840139e-09  7.105483913183239e-18    5.689525283945212e-17  5.000000000000000e-01
7.8700  1.660465684962026e-09  -3.686961373114080e-09  6.796842083417631e-18    5.442388633494639e-17  5.000000000000000e-01
7.8800  1.624002391795478e-09  -3.605996885465139e-09  6.501606768992142e-18    5.205986889903215e-17  5.000000000000000e-01
7.8900  1.588339820836315e-09  -3.526810351962411e-09  6.219195629354614e-18    4.979853759624176e-17  5.000000000000000e-01
7.9000  1.553460388482022e-09  -3.449362729303854e-09  5.949051619155266e-18    4.763543203564247e-17  5.000000000000000e-01
7.9100  1.519346897260350e-09  -3.373615831565797e-09  5.690641889495693e-18    4.556628557288319e-17  5.000000000000000e-01
7.9200  1.485982527350016e-09  -3.299532311375191e-09  5.443456736904455e-18    4.358701689439901e-17  5.000000000000000e-01
7.9300  1.453350828287611e-09  -3.227075641495305e-09  5.207008597966167e-18    4.169372196717358e-17  5.000000000000000e-01
7.9400  1.421435710856618e-09  -3.156210096815795e-09  4.980831087620985e-18    3.988266633818097e-17  5.000000000000000e-01
7.9500  1.390221439154550e-09  -3.086900736738267e-09  4.764478079237626e-18    3.815027776831752e-17  5.000000000000000e-01
7.9600  1.359692622834282e-09  -3.019113387948644e-09  4.557522824645369e-18    3.649313918629452e-17  5.000000000000000e-01
7.9700  1.329834209515772e-09  -2.952814627567854e-09  4.359557112389341e-18    3.490798194859374e-17  5.000000000000000e-01
7.9800  1.300631477364408e-09  -2.887971766672514e-09  4.170190462548782e-18    3.339167939219094e-17  5.000000000000000e-01
7.9900  1.272070027832337e-09  -2.824552834177501e-09  3.989049356530077e-18    3.194124066733072e-17  5.000000000000000e-01
8.0000  1.244135778559194e-09  -2.762526561072452e-09  3.815776500315393e-18    3.055380483818787e-17  5.000000000000000e-01
8.0100  1.216814956428724e-09  -2.701862365004428e-09  3.650030119713661e-18    2.922663523977906e-17  5.000000000000000e-01
8.0200  1.190094090777884e-09  -2.642530335199143e-09  3.491483286223848e-18    2.795711407999415e-17  5.000000000000000e-01
8.0300  1.163960006755061e-09  -2.584501217713306e-09  3.339823272180781e-18    2.674273727609964e-17  5.000000000000000e-01
8.0400  1.138399818824156e-09  -2.527746401010824e-09  3.194750933911585e-18    2.558110951552975e-17  5.000000000000000e-01
8.0500  1.113400924411304e-09  -2.472237901855749e-09  3.055980121686059e-18    2.446993953122247e-17  5.000000000000000e-01
